RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
358,6,58,0.21491228070175433,600.0,1.0,0.0526315789473684,411.0,0,0,
359,6,59,0.18288888888888888,600.0,0.0,0.0,242.0,0,0,
360,6,60,0.27692982456140347,600.0,2.0,0.1052631578947368,,0,0,
361,6,61,0.40249999999999997,600.0,3.0,0.1363636363636363,428.0,0,0,
362,6,62,0.23697916666666666,600.0,1.0,0.0625,497.0,0,0,
363,6,63,0.28674999999999995,600.0,3.0,0.15,,0,0,
364,6,64,0.261875,600.0,1.0,0.0625,481.0,0,0,
365,6,65,0.4152272727272727,600.0,6.0,0.2727272727272727,,0,0,
366,6,66,0.26193333333333335,600.0,3.0,0.12,161.0,0,0,
367,6,67,0.4164367816091954,600.0,9.0,0.3103448275862069,184.0,0,0,
368,6,68,0.5378666666666667,600.0,9.0,0.36,,0,0,
369,6,69,0.3938,600.0,5.0,0.2,282.0,0,0,
370,6,70,0.1219047619047619,600.0,0.0,0.0,183.0,0,0,
371,6,71,0.17215686274509803,600.0,0.0,0.0,293.0,0,0,
372,6,72,0.23285714285714282,600.0,1.0,0.0714285714285714,415.0,0,0,
373,6,73,0.3946527777777778,600.0,6.0,0.25,598.0,0,0,
374,6,74,0.4779333333333333,600.0,8.0,0.32,,0,0,
375,6,75,0.3502272727272727,600.0,3.0,0.1363636363636363,263.0,0,0,
376,6,76,0.3483333333333333,600.0,4.0,0.1904761904761904,,0,0,
377,6,77,0.3471014492753623,600.0,5.0,0.217391304347826,423.0,0,0,
378,6,78,0.3615079365079365,600.0,6.0,0.2857142857142857,,0,0,
379,6,79,0.4355747126436782,600.0,10.0,0.3448275862068966,333.0,0,0,
380,6,80,0.3112121212121212,600.0,2.0,0.0909090909090909,313.0,0,0,
381,6,81,0.3052898550724637,600.0,4.0,0.1739130434782608,141.0,0,0,
382,6,82,0.5660144927536233,600.0,7.0,0.3043478260869565,,0,0,
383,6,83,0.26784313725490194,600.0,0.0,0.0,444.0,0,0,
384,6,84,0.3279166666666667,600.0,6.0,0.25,309.0,0,0,
385,6,85,0.32775,600.0,3.0,0.15,,0,0,
386,6,86,0.1718627450980392,600.0,0.0,0.0,320.0,0,0,
387,6,87,0.08525641025641024,600.0,0.0,0.0,83.0,0,0,
388,6,88,0.2657843137254902,600.0,1.0,0.0588235294117647,508.0,0,0,
389,6,89,0.1265625,600.0,0.0,0.0,222.0,0,0,
390,6,90,0.3542361111111111,600.0,5.0,0.2083333333333333,480.0,0,0,
391,6,91,0.2963157894736842,600.0,1.0,0.0526315789473684,290.0,0,0,
392,6,92,0.19920634920634916,600.0,2.0,0.0952380952380952,240.0,0,0,
393,6,93,0.2985,600.0,3.0,0.15,,0,0,
394,6,94,0.42701388888888886,600.0,5.0,0.2083333333333333,430.0,0,0,
395,6,95,0.36613333333333337,600.0,5.0,0.2,357.0,0,0,
396,6,96,0.31406666666666666,600.0,4.0,0.16,170.0,0,0,
397,6,97,0.2660526315789473,600.0,1.0,0.0526315789473684,596.0,0,0,
398,6,98,0.12444444444444443,600.0,0.0,0.0,286.0,0,0,
399,6,99,0.22941176470588232,600.0,0.0,0.0,360.0,0,0,
